,src_sent,pred_sent,reference_nbv,reference_nlth,reference_naa,reference_nvi,bleu_score
714,"""isso a fim de tomar o despojo, e de arrebatar a presa, e tornar a tua mão contra as terras desertas que agora se habitam e contra o povo que se ajuntou dentre as nações, o qual tem gado e possessões e habita no meio da terra.""
","""O povo de Israel vai fazer com que o povo de Israel vai fazer com o povo de Israel e <unk> a sua mão contra o povo que se ajuntou contra as nações. O povo que está no meio do povo que está no meio da terra.""
","""Atacarei as cidades que estiveram desertas, mas agora estão cheias de gente. Conseguirei grandes riquezas, roubarei o gado do povo que andou espalhado pelo mundo e que foi reunido dentre as nações, e obterei riquezas. Eles têm muito gado e a terra toda gira em torno deles’.""
","""Você assaltará o povo que vive em cidades já arrasadas e roubará o que há nelas. Os moradores dessas cidades foram tirados do meio das outras nações e reunidos num lugar só; e agora possuem gado e propriedades e vivem no centro do mundo .""
","""para levar o despojo, arrebatar a presa e levantar a mão contra as terras desertas que agora se acham habitadas e contra o povo que se congregou dentre as nações, o qual tem gado e bens e habita no meio da terra.’""
","""Despojarei, saquearei e voltarei a minha mão contra as ruínas reerguidas e contra o povo reunido dentre as nações, rico em gado e em bens, que vive na parte central do território ’.""
",18.266991582416196
715,"""Ele, porém, disse: Ah! Senhor! Envia por mão daquele a quem tu hás de enviar.""
","""Mas Jesus lhe disse: — Ó meu filho, Envia por mão daquele a quem você <unk>
","""Mas Moisés replicou: “Ah! Senhor! Mande outro no meu lugar!”""
","""Aí Moisés pediu: — Não, Senhor. Por favor, manda outra pessoa.""
","""Porém Moisés respondeu: — Ah! Senhor! Envia alguém outro que quiseres enviar, menos a mim.""
","""Respondeu-lhe, porém, Moisés: “Ah, Senhor! Peço-te que envies outra pessoa”.""
",3.097636527879186
716,"""O que oprime o pobre para se engrandecer a si ou o que dá ao rico, certamente, empobrecerá.""
","""Quem oprime o pobre para se engrandecer a si ou o que dá ao rico, empobrecerá.""
","""Quem explora o pobre para enriquecer acabará na pobreza; o mesmo acontecerá a quem procura agradar os ricos para subir na vida.""
","""Quem enriquece à custa dos pobres ou dando presentes aos ricos acabará ficando pobre.""
","""Quem oprime o pobre para enriquecer a si ou o que dá presentes ao rico certamente empobrecerá.""
","""Tanto quem oprime o pobre para enriquecer-se como quem faz cortesia ao rico com certeza passarão necessidade.""
",56.600498033020344
717,"""E disse-lhe: Amigo, como entraste aqui, não tendo veste nupcial? E ele emudeceu.""
","""Então ele lhe disse: — Amigo, não tendo aqui, não se <unk> E ele emudeceu.""
","""‘Amigo’, perguntou ele, ‘como é possível você estar aqui sem a roupa de casamento?’ E o homem não teve resposta.""
","""e perguntou: “Amigo, como é que você entrou aqui sem roupas de festa?” — Mas o homem não respondeu nada.""
","""e perguntou-lhe: “Amigo, como você entrou aqui sem veste nupcial?” E ele emudeceu.""
","""E lhe perguntou: ‘Amigo, como você entrou aqui sem veste nupcial?’ O homem emudeceu.""
",19.574410721550393
718,"""Porque daqui a um ano e dias vireis a ser turbadas, ó mulheres que estais tão seguras; porque a vindima se acabará, e a colheita não virá.""
","""Porque daqui a um ano e dias a ser turbadas, ó mulheres que estão tão <unk> ó mulheres que estão tão <unk>
","""Daqui a pouco tempo — um pouco mais de um ano — vocês que hoje vivem tão tranquilas vão tremer de medo! Não haverá a colheita das uvas, e as outras plantações serão destruídas.""
","""Daqui a pouco mais de um ano, vocês ficarão aflitas, pois não haverá colheita de uvas.""
","""Daqui a pouco mais de um ano, vocês, que estão confiantes, vão tremer de medo, porque a vindima se acabará, e não haverá colheita.""
","""Daqui a pouco mais de um ano, vocês, que se sentem seguras, ficarão apavoradas; a colheita de uvas falhará, e a colheita de frutas não virá.""
",2.189558948692846
719,"""Livra-me, ó SENHOR, do homem mau; guarda-me do homem violento;""
","""Livra-me, SENHOR, do homem mau; guarda-me do homem violento;""
","""Ó SENHOR, livre-me dos homens maus, do homem violento,""
","""Ó SENHOR Deus, salva-me dos maus! Livra-me dos homens violentos.""
","""SENHOR, livra-me dos maus; protege-me dos homens violentos,""
","""Livra-me, SENHOR, dos maus; protege-me dos violentos,""
",38.23301407830301
720,"""E sucedeu que, no ano quadragésimo, no mês undécimo, no primeiro dia do mês, Moisés falou aos filhos de Israel, conforme tudo o que o SENHOR lhe mandara acerca deles,""
","""No primeiro dia do reinado de quadragésimo, no primeiro dia do mês, no primeiro dia do mês, Moisés falou aos filhos de Israel, conforme o SENHOR lhe havia ordenado.""
","""No quadragésimo ano, no primeiro dia do décimo primeiro mês, Moisés falou aos israelitas tudo o que o SENHOR havia mandado falar a respeito deles.""
","""Já fazia quarenta anos que o povo de Israel tinha saído do Egito, e no primeiro dia do décimo primeiro mês Moisés disse ao povo tudo o que o SENHOR Deus havia mandado que ele falasse.""
","""Aconteceu que, no quadragésimo ano, no primeiro dia do décimo primeiro mês, Moisés falou aos filhos de Israel, segundo tudo o que o SENHOR lhe havia ordenado a respeito deles,""
","""No quadragésimo ano, no primeiro dia do décimo primeiro mês, Moisés proclamou aos israelitas todas as ordens do SENHOR acerca deles.""
",45.741369158561824
721,"""E tomou os tesouros da Casa do SENHOR e os tesouros da casa do rei, e ainda tomou tudo, e também tomou todos os escudos de ouro que Salomão tinha feito.""
","""Ele levou os tesouros da casa do SENHOR e os tesouros da casa do rei e os tesouros da casa do rei, e todos os escudos de ouro que Salomão tinha feito.""
","""Ele entrou no templo, no palácio, e roubou tudo o que encontrou, incluindo os escudos de ouro que Salomão havia feito.""
","""Sisaque levou embora todos os tesouros do Templo e do palácio e também os escudos de ouro que Salomão havia feito.""
","""Levou embora os tesouros da Casa do SENHOR e os tesouros do palácio real. Levou tudo, inclusive todos os escudos de ouro que Salomão tinha feito.""
","""Levou embora todos os tesouros do templo do SENHOR e do palácio real, inclusive os escudos de ouro que Salomão havia feito.""
",45.546651167239176
722,"""Se nós vos semeamos as coisas espirituais, será muito que de vós recolhamos as carnais?""
","""Se nós semeamos as coisas espirituais, será muito espirituais, será muito espirituais, as carnais?""
","""Nós temos plantado boa semente espiritual entre vocês. Seria demais recebermos de vocês alguma recompensa material?""
","""Se temos semeado entre vocês a semente espiritual, será demais se recebermos de vocês alguma recompensa material?""
","""Se nós semeamos entre vocês as coisas espirituais, será muito recolhermos de vocês bens materiais?""
","""Se entre vocês semeamos coisas espirituais, seria demais colhermos de vocês coisas materiais?""
",38.63958857674754
723,"""Porém, se for homem pobre, te não deitarás com o seu penhor.""
","""Se for homem pobre, não deitarás com o seu <unk>
","""Se alguém for pobre, e a garantia pela dívida for uma manta, não fique de noite com a manta que ele deu como garantia.""
","""Se ele for pobre, não fique com a capa durante a noite;""
","""Porém, se for homem pobre, não fique com o penhor durante a noite;""
","""Se o homem for pobre, não vá dormir tendo com você o penhor.""
",29.541521129385654
724,"""E, quando a mão do estrangeiro e peregrino que está contigo alcançar riqueza, e teu irmão, que está com ele, empobrecer e se vender ao estrangeiro ou peregrino que está contigo, ou à raça da linhagem do estrangeiro,""
","""E, quando a mão do estrangeiro e peregrino que está com você, empobrecer e teu irmão, que está com você, empobrecer e peregrino e peregrino e peregrino e peregrino à raça do estrangeiro,""
","""“Se um estrangeiro estabelecido em Israel ou um residente temporário em Israel ficar rico, e o seu irmão empobrecer e se vender a esse estrangeiro ou a alguém da família desse estrangeiro,""
","""Pode acontecer que um estrangeiro que vive no meio do povo fique rico e que um vizinho israelita fique pobre e se venda como escravo a esse estrangeiro ou a alguém da família dele.""
","""— Se um estrangeiro ou peregrino que mora no meio do povo enriquecer, e se alguém do seu povo tornar-se pobre e vender-se como escravo a esse estrangeiro ou peregrino que mora no meio do povo, ou a alguém da família desse estrangeiro,""
","""“Se um estrangeiro ou um residente temporário entre vocês enriquecer e alguém do seu povo empobrecer e se vender a esse estrangeiro ou a alguém que pertence ao clã desse estrangeiro,""
",4.256529467843292
725,"""E não convinha soltar desta prisão, no dia de sábado, esta filha de Abraão, a qual há dezoito anos Satanás mantinha presa?""
","""Não convinha que esta filha de sábado, no dia de sábado, esta filha de Abraão, a qual há dezoito anos Satanás mantinha <unk>
","""E está errado que eu liberte esta mulher judia de 18 anos que ficou presa por Satanás, só porque hoje é sábado?”""
","""E agora está aqui uma descendente de Abraão que Satanás prendeu durante dezoito anos. Por que é que no sábado ela não devia ficar livre dessa doença?""
","""Por que motivo não se devia livrar deste cativeiro, em dia de sábado, esta filha de Abraão, a quem Satanás trazia presa há dezoito anos?""
","""Então, esta mulher, uma filha de Abraão a quem Satanás mantinha presa por dezoito longos anos, não deveria no dia de sábado ser libertada daquilo que a prendia?”""
",43.149269702667254
726,"""E disse Jesus: Alguém me tocou, porque bem conheci que de mim saiu virtude.""
","""Jesus respondeu: — Alguém me <unk> porque bem bem bem que de mim saiu virtude.""
","""Mas Jesus lhe disse: “Alguém tocou em mim, porque eu senti que saiu poder de mim”.""
","""Mas Jesus disse: — Alguém me tocou, pois eu senti que de mim saiu poder.""
","""Mas Jesus insistiu: — Alguém me tocou, porque senti que de mim saiu poder.""
","""Mas Jesus disse: “Alguém tocou em mim; eu sei que de mim saiu poder”.""
",26.681730651789678
727,"""Tu, SENHOR, pelo teu favor fizeste forte a minha montanha; tu encobriste o teu rosto, e fiquei perturbado.""
","""Ó SENHOR Deus, o seu favor é forte a minha <unk> <unk> o seu coração e fiquei perturbado.""
","""O SENHOR me sustenta e me deixa firme como uma montanha”. Bastou o SENHOR esconder a sua face, fiquei apavorado.""
","""Ó SENHOR Deus, tu foste bom para mim e me protegeste como uma fortaleza nas montanhas. Depois tu te escondeste de mim, e eu fiquei com medo.""
","""Tu, SENHOR, por teu favor fizeste permanecer forte a minha montanha; apenas voltaste o rosto, fiquei logo com medo.""
","""SENHOR, com o teu favor, deste-me firmeza e estabilidade; mas, quando escondeste a tua face, fiquei aterrorizado.""
",21.62050865049026
728,"""E ele, lançando de si a sua capa, levantou-se e foi ter com Jesus.""
","""Ele lançando a sua capa, levantou-se e foi com Jesus.""
","""Bartimeu arrancou a capa, a atirou para o lado e, de um salto, ficou em pé e dirigiu-se a Jesus.""
","""Então Bartimeu jogou a sua capa para um lado, levantou-se depressa e foi até o lugar onde Jesus estava.""
","""Atirando a capa para o lado, o cego levantou-se de um salto e foi até onde estava Jesus,""
","""Lançando sua capa para o lado, de um salto pôs-se em pé e dirigiu-se a Jesus.""
",10.365556993456366
729,"""Por esta razão também pagais tributos, porque são ministros de Deus, atendendo sempre a isto mesmo.""
","""Por esta razão, também também também também <unk> porque são ministros de Deus, atendendo a isto mesmo.""
","""Paguem também seus impostos, por essas mesmas razões. Porque as autoridades do governo estão a serviço de Deus, dedicadas a continuar a fazer essa obra.""
","""É por isso também que vocês pagam impostos. Pois, quando as autoridades cumprem os seus deveres, elas estão a serviço de Deus.""
","""É por isso também que vocês pagam impostos, porque as autoridades são ministros de Deus, atendendo constantemente a este serviço.""
","""É por isso também que vocês pagam imposto, pois as autoridades estão a serviço de Deus, sempre dedicadas a esse trabalho.""
",23.60902735895227
730,"""Rogo-te que me deixes passar, para que veja esta boa terra que está dalém do Jordão, esta boa montanha e o Líbano.""
","""Rogo-te que passar, para que passar, para que veja esta terra que está do lado leste do Jordão, o Líbano.""
","""Suplico, agora, que me deixe passar o Jordão, e me deixe ver essa boa terra, com a bela região montanhosa e o Líbano!’""
","""Peço-te, pois, que me deixes atravessar o rio Jordão e ver a boa terra que fica no outro lado, a bela região montanhosa e os montes Líbanos.”""
","""Peço-te que me deixes passar, para que eu veja esta boa terra que está do outro lado do Jordão, esta boa região montanhosa e o Líbano.”""
","""Deixa-me atravessar, eu te suplico, e ver a boa terra do outro lado do Jordão, a bela região montanhosa e o Líbano!""
",27.452249040303478
731,"""E o vale de Sidim estava cheio de poços de betume; e fugiram os reis de Sodoma e de Gomorra e caíram ali; e os restantes fugiram para um monte.""
","""O vale de Sidim estava cheio de poços e fugiram de Gomorra e fugiram de Gomorra e de Gomorra e de Gomorra e os restantes fugiram para um monte.""
","""Ocorreu que o vale de Sidim estava cheio de poços de piche. Quando os reis de Sodoma e Gomorra fugiram, alguns dos seus homens caíram nos poços de piche e o restante conseguiu escapar para as montanhas.""
","""Acontece que o vale de Sidim era cheio de buracos em que havia piche; e, quando tentaram fugir da batalha, os reis de Sodoma e de Gomorra caíram nesses buracos. Mas os outros reis fugiram para as montanhas.""
","""Ora, o vale de Sidim estava cheio de poços de betume. Os reis de Sodoma e de Gomorra fugiram. Alguns caíram nesses poços, e os restantes fugiram para um monte.""
","""Ora, o vale de Sidim era cheio de poços de betume e, quando os reis de Sodoma e de Gomorra fugiram, alguns dos seus homens caíram nos poços e o restante escapou para os montes.""
",42.5877440050378
